Year,Country of origin (ISO),Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,Others of concern
2019,ETH,UKR,26,5,0
2019,ETH,USA,9079,5556,0
2019,ETH,YEM,6565,8668,0
2019,ETH,ZMB,27,19,0
2019,ETH,ZWE,71,12,5
2019,GUF,BRA,0,19,0
2019,GUF,USA,0,5,0
2019,FJI,AUS,382,2024,0
2019,FJI,BRA,0,20,0
2019,FJI,CAN,19,7,0
2019,FJI,GBR,9,5,0
2019,FJI,NZL,27,9,0
2019,FJI,USA,154,278,0
2019,FIN,CAN,0,5,0
2019,FIN,FIN,0,5,0
2019,FRA,AUS,0,7,0
2019,FRA,BRA,0,40,0
2019,FRA,CAN,0,65,0
2019,FRA,DEU,15,5,0
2019,FRA,MEX,0,5,0
2019,FRA,ESP,0,5,0
2019,FRA,SWE,5,0,0
2019,FRA,CHE,7,0,0
2019,FRA,USA,23,141,0
2019,GAB,AUT,5,0,0
2019,GAB,BEL,26,23,0
2019,GAB,CAN,33,44,0
2019,GAB,CMR,0,6,0
2019,GAB,FRA,260,475,0
2019,GAB,GBR,5,0,0
2019,GAB,DEU,14,44,0
2019,GAB,GRC,0,10,0
2019,GAB,ITA,38,10,0
2019,GAB,LUX,5,0,0
2019,GAB,ZAF,0,12,0
2019,GAB,ESP,0,10,0
2019,GAB,CHE,5,5,0
2019,GAB,USA,49,254,0
2019,GMB,ARG,0,10,0
2019,GMB,AUS,6,13,0
2019,GMB,AUT,133,114,0
2019,GMB,BEL,27,24,0
2019,GMB,BRA,6,360,0
2019,GMB,CAN,85,124,0
2019,GMB,CMR,0,5,0
2019,GMB,CRI,0,5,0
2019,GMB,CYP,5,68,0
2019,GMB,DNK,5,0,0
2019,GMB,ECU,0,5,0
2019,GMB,FIN,30,29,0
2019,GMB,FRA,333,263,0
2019,GMB,GBR,1254,157,0
2019,GMB,DEU,1032,4940,0
2019,GMB,GRC,33,143,0
2019,GMB,GIN,7,0,0
2019,GMB,IRL,0,5,0
2019,GMB,ITA,12968,701,0
2019,GMB,KOR,0,76,0
2019,GMB,LBN,0,9,0
2019,GMB,LUX,6,5,0
2019,GMB,MRT,0,14,0
2019,GMB,MEX,0,5,0
2019,GMB,MAR,0,18,0
2019,GMB,MLT,28,189,0
2019,GMB,NLD,32,229,0
2019,GMB,NOR,16,0,0
2019,GMB,PER,5,0,0
2019,GMB,POL,0,5,0
2019,GMB,PRT,5,75,0
2019,GMB,ROU,5,0,0
2019,GMB,ZAF,0,5,0
2019,GMB,SEN,10,336,0
2019,GMB,ESP,35,255,0
2019,GMB,SWE,184,131,0
2019,GMB,CHE,52,27,0
2019,GMB,USA,1511,816,0
2019,PSE,ALB,7,5,10
2019,PSE,DZA,173,0,0
2019,PSE,EGY,70010,0,0
2019,PSE,ARG,18,11,0
2019,PSE,ARM,7,0,0
2019,PSE,AUS,512,93,0
2019,PSE,AZE,5,0,0
2019,PSE,BEL,844,877,0
2019,PSE,BLR,0,5,0
2019,PSE,BRA,565,368,0
2019,PSE,BIH,0,5,13
2019,PSE,CAN,1470,1083,0
2019,PSE,CHN,13,12,0
2019,PSE,CHL,15,7,0
2019,PSE,COD,0,7,0
2019,PSE,COL,0,5,0
2019,PSE,CYP,2059,330,0
2019,PSE,DNK,20,0,0
2019,PSE,ECU,8,14,0
2019,PSE,ETH,0,5,0
2019,PSE,FRA,1109,230,0
2019,PSE,GBR,608,345,0
2019,PSE,GEO,0,14,0
2019,PSE,GHA,16,9,0
2019,PSE,GRC,2756,1530,0
2019,PSE,HRV,6,7,8
2019,PSE,HUN,90,6,0
2019,PSE,ISL,37,11,0
2019,PSE,IND,72,7,0
2019,PSE,IDN,321,86,0
2019,PSE,IRL,117,52,0
2019,PSE,IRQ,7858,107,0
2019,PSE,ITA,1086,90,0
2019,PSE,JOR,0,0,106
2019,PSE,KGZ,0,5,0
2019,PSE,KOR,7,5,0
2019,PSE,KWT,0,5,0
2019,PSE,LBY,2015,2853,0
2019,PSE,LBN,0,5,783
2019,PSE,LKA,5,5,0
2019,PSE,LVA,6,0,0
2019,PSE,MRT,60,27,0
2019,PSE,MDA,5,0,0
2019,PSE,MEX,5,0,0
2019,PSE,MYS,226,582,0
2019,PSE,MNE,0,5,0
2019,PSE,MAR,183,0,0
2019,PSE,MLT,70,24,0
2019,PSE,NLD,160,42,0
2019,PSE,NGA,11,5,0
2019,PSE,NZL,17,0,0
2019,PSE,PAK,21,0,0
2019,PSE,PER,41,8,0
2019,PSE,PHL,54,12,0
2019,PSE,POL,17,8,0
2019,PSE,PRT,5,0,0
2019,PSE,ROU,58,15,0
2019,PSE,ZAF,39,13,0
2019,PSE,RUS,10,0,0
2019,PSE,SAU,8,14,0
2019,PSE,SOM,21,0,0
2019,PSE,ESP,1184,1385,0
2019,PSE,SRB,0,7,0
2019,PSE,SDN,0,0,165
2019,PSE,SVK,7,0,0
2019,PSE,SVN,14,16,0
2019,PSE,SWE,1167,714,0
2019,PSE,THA,310,5,0
2019,PSE,TUN,35,9,0
2019,PSE,ARE,15,0,14
2019,PSE,UGA,5,0,0
2019,PSE,UKR,10,39,0
2019,PSE,USA,14,99,0
2019,PSE,VEN,7,0,0
2019,PSE,YEM,625,309,5
2019,PSE,ZMB,14,0,0
2019,GBR,AUS,5,91,0
2019,GBR,BRA,0,11,0
2019,GBR,CAN,0,5,0
2019,GBR,DEU,19,0,0
2019,GBR,IRL,0,5,0
2019,GBR,MYS,6,0,0
2019,GBR,ESP,0,5,0
2019,GBR,SWE,7,0,0
2019,GBR,USA,32,110,0
2019,GEO,ARG,5,0,0
2019,GEO,ARM,8,5,0
2019,GEO,AUS,15,32,0
2019,GEO,AUT,392,392,0
2019,GEO,BEL,98,40,0
2019,GEO,BLR,57,0,0
2019,GEO,BRA,10,5,0
2019,GEO,CAN,335,312,0
2019,GEO,CYP,85,1553,0
2019,GEO,CZE,15,43,0
2019,GEO,DNK,0,64,0
2019,GEO,EST,5,0,0
2019,GEO,FIN,5,46,0
2019,GEO,FRA,3550,2617,0
2019,GEO,GBR,74,260,0
2019,GEO,DEU,649,4445,0
2019,GEO,GRC,267,1435,0
2019,GEO,HRV,5,0,0
2019,GEO,HUN,61,0,0
2019,GEO,ISL,5,0,0
2019,GEO,IRL,92,828,0
2019,GEO,ISR,5,1730,0
2019,GEO,ITA,732,714,0
2019,GEO,LTU,5,0,0
2019,GEO,LUX,0,15,0
2019,GEO,MLT,5,19,0
2019,GEO,NLD,32,37,0
2019,GEO,NOR,5,10,0
2019,GEO,POL,71,96,0
2019,GEO,PRT,0,5,0
2019,GEO,RUS,147,5,0
2019,GEO,ESP,18,2595,0
2019,GEO,SWE,107,353,0
2019,GEO,CHE,177,221,0
2019,GEO,UKR,26,5,0
2019,GEO,USA,456,1852,0
2019,DEU,AUS,5,9,0
2019,DEU,BRA,0,10,0
2019,DEU,CAN,0,26,0
2019,DEU,CRI,0,5,0
2019,DEU,FRA,5,0,0
2019,DEU,GBR,0,5,0
2019,DEU,ITA,0,11,0
2019,DEU,RUS,11,5,0
2019,DEU,ESP,0,5,0
2019,DEU,CHE,5,0,0
2019,DEU,USA,43,125,0
2019,GHA,DZA,0,5,0
2019,GHA,ARG,38,152,0
2019,GHA,AUS,26,215,0
2019,GHA,AUT,19,36,0
2019,GHA,BEL,31,21,0
2019,GHA,BRA,34,2425,0
2019,GHA,BGR,0,6,0
2019,GHA,CAN,326,326,0
2019,GHA,CHN,0,11,0
2019,GHA,CHL,0,8,0
2019,GHA,COL,0,5,0
2019,GHA,CRI,0,63,0
2019,GHA,CYP,0,23,0
2019,GHA,DNK,5,0,0
2019,GHA,ECU,5,5,0
2019,GHA,FIN,52,18,0
2019,GHA,FRA,517,27,0
2019,GHA,GBR,340,388,0
2019,GHA,DEU,600,1345,0
2019,GHA,GRC,57,374,0
2019,GHA,HUN,5,0,0
2019,GHA,ISL,0,10,0
2019,GHA,IND,0,20,0
2019,GHA,IRL,24,74,0
2019,GHA,ISR,0,533,0
2019,GHA,ITA,5953,589,0
2019,GHA,JOR,0,6,0
2019,GHA,KOR,7,301,0
2019,GHA,LBN,0,5,0
2019,GHA,MRT,0,15,0
2019,GHA,MEX,13,105,0
2019,GHA,MNE,5,0,0
2019,GHA,MAR,0,11,0
2019,GHA,MLT,8,43,0
2019,GHA,NLD,7,20,0
2019,GHA,NGA,5,5,0
2019,GHA,NOR,7,0,0
2019,GHA,PER,5,0,0
2019,GHA,PHL,5,0,0
2019,GHA,PRT,0,16,0
2019,GHA,ZAF,7,1854,0
2019,GHA,SEN,0,5,0
2019,GHA,ESP,0,390,0
2019,GHA,SWE,62,87,0
2019,GHA,CHE,20,18,0
2019,GHA,TGO,9768,0,0
2019,GHA,TTO,0,39,0
2019,GHA,TUN,0,5,0
2019,GHA,UKR,0,13,0
2019,GHA,URY,0,22,0
2019,GHA,USA,481,912,0
2019,GNB,AGO,7,268,0
2019,GNB,ARG,8,5,0
2019,GNB,AUT,5,5,0
2019,GNB,BEL,10,5,0
2019,GNB,BRA,21,1671,0
2019,GNB,CAN,9,5,0
2019,GNB,CMR,0,12,0
2019,GNB,DNK,5,0,0
2019,GNB,FRA,907,137,0
2019,GNB,GMB,0,6,0
2019,GNB,GBR,8,0,0
2019,GNB,DEU,102,193,0
2019,GNB,IND,0,5,0
2019,GNB,ITA,909,94,0
2019,GNB,KOR,0,11,0
2019,GNB,MRT,0,19,0
2019,GNB,MAR,0,5,0
2019,GNB,MLT,0,6,0
2019,GNB,NLD,0,9,0
2019,GNB,NGA,5,0,0
2019,GNB,NOR,5,0,0
2019,GNB,PRT,9,79,0
2019,GNB,ZAF,0,9,0
2019,GNB,SEN,0,5,0
2019,GNB,ESP,5,75,0
2019,GNB,SWE,9,5,0
2019,GNB,CHE,50,5,0
2019,GNB,URY,0,5,0
2019,GNB,USA,19,26,0
2019,GRC,AUS,6,31,0
2019,GRC,BRA,0,6,0
2019,GRC,CAN,0,20,0
2019,GRC,GBR,5,0,0
2019,GRC,DEU,51,0,0
2019,GRC,NOR,0,5,0
2019,GRC,SWE,18,0,0
2019,GRC,USA,15,71,0
2019,GRD,CAN,31,15,0
2019,GRD,GBR,24,29,0
2019,GRD,TTO,0,5,0
2019,GRD,USA,25,40,0
2019,GTM,ARG,6,0,0
2019,GTM,AUT,6,0,0
2019,GTM,BEL,34,12,0
2019,GTM,BRA,0,21,0
2019,GTM,BLZ,0,422,0
2019,GTM,CAN,444,263,0
2019,GTM,CHL,0,5,0
2019,GTM,CRI,24,35,35
2019,GTM,FIN,5,0,0
2019,GTM,FRA,15,0,0
2019,GTM,GBR,9,11,0
2019,GTM,DEU,5,7,0
2019,GTM,IRL,0,11,0
2019,GTM,ITA,17,17,0
2019,GTM,MEX,1250,3631,47796
2019,GTM,NIC,8,0,5
2019,GTM,NOR,7,0,0
2019,GTM,PAN,12,14,0
2019,GTM,ESP,23,655,0
2019,GTM,SWE,10,13,0
2019,GTM,CHE,7,0,0
2019,GTM,URY,5,0,0
2019,GTM,USA,20883,114404,0
2019,GIN,DZA,28,227,0
2019,GIN,AGO,128,9145,0
2019,GIN,EGY,7,51,0
2019,GIN,ARG,10,9,0
2019,GIN,AUS,9,6,0
2019,GIN,AUT,148,39,0
2019,GIN,BEL,3561,677,0
2019,GIN,BEN,0,8,0
2019,GIN,BRA,103,896,0
2019,GIN,BGR,5,0,0
2019,GIN,CAN,368,382,0
2019,GIN,CAF,6,0,0
2019,GIN,CMR,12,245,0
2019,GIN,COG,0,5,0
2019,GIN,CYP,5,116,0
2019,GIN,CZE,5,0,0
2019,GIN,DNK,5,0,0
2019,GIN,ECU,9,0,0
2019,GIN,FIN,23,8,0
2019,GIN,FRA,11038,7136,0
2019,GIN,GMB,5,5,0
2019,GIN,GBR,249,100,0
2019,GIN,DEU,2963,5557,0
2019,GIN,GRC,101,223,0
2019,GIN,HUN,5,0,0
2019,GIN,CIV,0,7,0
2019,GIN,IRL,16,0,0
2019,GIN,ISR,0,7,0
2019,GIN,ITA,4868,884,0
2019,GIN,KOR,0,158,0
2019,GIN,LUX,9,35,0
2019,GIN,MDG,0,5,0
2019,GIN,MRT,10,184,0
2019,GIN,MEX,5,50,0
2019,GIN,MLI,0,5,0
2019,GIN,MYS,5,27,0
2019,GIN,MAR,66,732,0
2019,GIN,MOZ,0,5,0
2019,GIN,MLT,0,73,0
2019,GIN,NLD,567,162,0
2019,GIN,NER,0,12,0
2019,GIN,NGA,17,5,0
2019,GIN,NOR,48,0,0
2019,GIN,PHL,0,5,0
2019,GIN,POL,0,6,0
2019,GIN,PRT,103,57,0
2019,GIN,ROU,5,0,0
2019,GIN,ZAF,0,59,0
2019,GIN,SEN,0,110,0
2019,GIN,ESP,24,1695,0
2019,GIN,SRB,0,6,0
2019,GIN,SWZ,5,0,0
2019,GIN,SWE,72,46,0
2019,GIN,CHE,182,54,0
2019,GIN,SYR,51,5,0
2019,GIN,THA,0,5,0
2019,GIN,TUN,0,38,0
2019,GIN,UGA,5,0,0
2019,GIN,UKR,5,28,0
2019,GIN,URY,0,11,0
2019,GIN,USA,2001,1098,0
2019,GUY,BRA,5,137,0
2019,GUY,CAN,126,68,0
2019,GUY,FRA,19,0,0
2019,GUY,GBR,20,9,0
2019,GUY,IRL,0,5,0
2019,GUY,MEX,0,5,0
2019,GUY,NLD,0,5,0
2019,GUY,TTO,0,53,0
2019,GUY,USA,114,394,0
2019,HTI,ARG,72,754,0
2019,HTI,BEL,5,0,0
2019,HTI,BRA,8,32788,0
2019,HTI,CAN,6563,5365,0
2019,HTI,CHL,0,26,0
2019,HTI,CRI,12,111,0
2019,HTI,CUB,5,0,0
2019,HTI,CYP,0,11,0
2019,HTI,DOM,164,244,0
2019,HTI,ECU,21,11,0
2019,HTI,FRA,3815,1535,0
2019,HTI,GBR,0,10,0
2019,HTI,DEU,15,18,0
2019,HTI,GRC,8,36,0
2019,HTI,ITA,9,0,0
2019,HTI,JAM,0,5,0
2019,HTI,KOR,0,20,0
2019,HTI,MEX,221,5566,0
2019,HTI,PAN,19,0,0
2019,HTI,PER,78,63,0
2019,HTI,SEN,0,5,0
2019,HTI,ESP,14,25,0
2019,HTI,TTO,0,15,0
2019,HTI,URY,0,15,0
2019,HTI,USA,15698,19061,0
2019,HTI,VEN,7,0,0
2019,HKG,AUS,5,172,0
2019,HKG,CAN,0,19,0
2019,HKG,GBR,0,16,0
2019,HKG,USA,0,15,0
2019,HND,ARG,5,17,0
2019,HND,AUS,5,8,0
2019,HND,BEL,17,0,0
2019,HND,BRA,5,17,0
2019,HND,BLZ,5,448,0
2019,HND,CAN,864,476,0
2019,HND,CHL,5,0,0
2019,HND,COL,5,0,0
2019,HND,CRI,189,715,18
2019,HND,DOM,0,5,0
2019,HND,ECU,0,5,0
2019,HND,FIN,13,26,0
2019,HND,FRA,20,5,0
2019,HND,GBR,50,203,0
2019,HND,DEU,68,64,0
2019,HND,GTM,42,147,0
2019,HND,HND,0,0,5776
2019,HND,ISL,0,5,0
2019,HND,ITA,286,172,0
2019,HND,MEX,9257,29507,66987
2019,HND,NLD,7,10,0
2019,HND,NIC,74,26,56
2019,HND,NOR,5,0,0
2019,HND,PAN,0,114,0
2019,HND,PER,0,5,0
2019,HND,SLV,19,8,0
2019,HND,ESP,281,9085,0
2019,HND,SWE,19,31,0
2019,HND,CHE,0,6,0
2019,HND,USA,15110,81375,0
2019,HRV,BEL,5,0,0
2019,HRV,BRA,5,0,0
2019,HRV,BIH,5116,0,0
2019,HRV,CAN,268,22,0
2019,HRV,FRA,56,0,0
2019,HRV,DEU,286,5,0
2019,HRV,HRV,0,0,3754
2019,HRV,ITA,18,0,0
2019,HRV,MNE,10,0,0
2019,HRV,PAN,5,0,0
2019,HRV,SRB,17972,0,0
2019,HRV,SWE,0,5,0
2019,HRV,CHE,21,0,0
2019,HRV,USA,31,33,0
2019,HUN,ARG,0,5,0
2019,HUN,AUS,0,5,0
2019,HUN,BEL,36,0,0
2019,HUN,BRA,5,5,0
2019,HUN,CAN,3632,409,0
2019,HUN,COL,5,0,0
2019,HUN,FRA,54,0,0
2019,HUN,DEU,241,0,0
2019,HUN,LBN,0,0,5
2019,HUN,NZL,8,0,0
2019,HUN,SWE,5,0,0
2019,HUN,CHE,5,0,0
2019,HUN,USA,16,247,0
2019,ISL,CAN,0,5,0
2019,ISL,DEU,5,0,0
2019,CIV,DZA,63,162,0
2019,CIV,AGO,417,5940,0
2019,CIV,EGY,99,6,0
2019,CIV,ARG,20,0,0
2019,CIV,ARM,6,0,0
2019,CIV,AUT,71,21,0
2019,CIV,BEL,192,112,0
2019,CIV,BEN,164,19,0
2019,CIV,BFA,5,0,0
2019,CIV,BOL,5,0,0
2019,CIV,BRA,54,185,0
2019,CIV,BGR,5,6,0
2019,CIV,CAN,158,253,0
2019,CIV,CAF,7,0,0
2019,CIV,CHN,0,7,0
2019,CIV,CMR,70,97,0
2019,CIV,COG,5,5,0
2019,CIV,COD,12,15,0
2019,CIV,CRI,0,5,0
2019,CIV,CYP,5,52,0
2019,CIV,DNK,14,0,0
2019,CIV,ETH,5,0,0
2019,CIV,FIN,9,6,0
2019,CIV,FRA,5652,4921,0
2019,CIV,GMB,149,6,0
2019,CIV,GBR,236,81,0
2019,CIV,DEU,610,1595,0
2019,CIV,GHA,6524,339,0
2019,CIV,GNB,6,6,0
2019,CIV,GRC,79,50,0
2019,CIV,GIN,3935,6,0
2019,CIV,HUN,15,0,0
2019,CIV,CIV,0,0,32
2019,CIV,IND,5,86,0
2019,CIV,IDN,0,5,0
2019,CIV,IRL,14,14,0
2019,CIV,ISR,5,10,0
2019,CIV,ITA,7659,1250,0
2019,CIV,KEN,5,5,0
2019,CIV,KOR,34,30,0
2019,CIV,LBR,8152,0,0
2019,CIV,LBY,0,5,0
2019,CIV,LBN,0,10,0
2019,CIV,LUX,6,15,0
2019,CIV,MRT,264,136,0
2019,CIV,MEX,5,5,0
2019,CIV,MLI,515,43,0
2019,CIV,MYS,5,0,0
2019,CIV,MWI,5,0,0
2019,CIV,MAR,335,457,0
2019,CIV,MLT,12,118,0
2019,CIV,NLD,237,30,0
2019,CIV,NER,38,5,0
2019,CIV,NGA,128,6,0
2019,CIV,NOR,13,5,0
2019,CIV,PAN,0,5,0
2019,CIV,PHL,27,25,0
2019,CIV,PRT,32,12,0
2019,CIV,ZAF,28,177,0
2019,CIV,RUS,5,0,0
2019,CIV,SEN,22,165,0
2019,CIV,SLE,16,0,0
2019,CIV,ESP,206,1100,0
2019,CIV,SWE,51,17,0
2019,CIV,CHE,180,42,0
2019,CIV,SYR,5,0,0
2019,CIV,THA,17,0,0
2019,CIV,TGO,1544,333,0
2019,CIV,TUN,15,637,0
2019,CIV,UKR,0,19,0
2019,CIV,USA,1162,1199,0
2019,CIV,ZWE,12,20,0
2019,IND,ARG,23,129,0
2019,IND,AUS,473,5718,0
2019,IND,AUT,44,325,0
2019,IND,BEL,18,15,0
2019,IND,BRA,7,1010,0
2019,IND,BIH,0,11,84
2019,IND,BGR,5,5,0
2019,IND,CAN,1374,9567,0
2019,IND,CYP,7,1676,0
2019,IND,CZE,0,7,0
2019,IND,DNK,5,16,0
2019,IND,ECU,5,11,0
2019,IND,FIN,5,11,0
2019,IND,FRA,236,347,0
2019,IND,GBR,463,2248,0
2019,IND,GEO,0,55,0
2019,IND,DEU,391,1000,0
2019,IND,GRC,29,439,0
2019,IND,HRV,0,14,0
2019,IND,IRL,10,116,0
2019,IND,ISR,0,1270,0
2019,IND,ITA,396,746,0
2019,IND,JOR,0,6,0
2019,IND,KEN,0,5,0
2019,IND,KOR,0,2065,0
2019,IND,LBN,0,6,0
2019,IND,LTU,0,6,0
2019,IND,MEX,12,54,0
2019,IND,MYS,5,11,0
2019,IND,MAR,0,5,0
2019,IND,NPL,0,0,210
2019,IND,NLD,6,19,0
2019,IND,NRU,0,11,0
2019,IND,NZL,11,59,0
2019,IND,PAK,0,5,0
2019,IND,PAN,0,5,0
2019,IND,PER,6,0,0
2019,IND,PNG,0,5,0
2019,IND,POL,5,20,0
2019,IND,ROU,0,15,0
2019,IND,ZAF,5,4665,0
2019,IND,ESP,8,110,0
2019,IND,SWE,23,105,0
2019,IND,CHE,34,13,0
2019,IND,THA,0,5,0
2019,IND,TTO,0,5,0
2019,IND,UKR,7,28,0
2019,IND,URY,0,5,0
2019,IND,USA,8174,33996,0
2019,IDN,AUS,233,1766,0
2019,IDN,BRA,0,8,0
2019,IDN,CAN,111,68,0
2019,IDN,CRI,5,0,0
2019,IDN,FIN,0,6,0
2019,IDN,FRA,8,0,0
2019,IDN,GBR,28,49,0
2019,IDN,DEU,16,20,0
2019,IDN,GRC,15,41,0
2019,IDN,HKG,5,0,0
2019,IDN,IRQ,0,5,0
2019,IDN,ITA,5,0,0
2019,IDN,KOR,0,55,0
2019,IDN,MYS,996,8,0
2019,IDN,NLD,0,11,0
2019,IDN,NRU,0,5,0
2019,IDN,NZL,5,5,0
2019,IDN,PNG,9368,0,0
2019,IDN,SWE,16,0,0
2019,IDN,CHE,0,5,0
2019,IDN,USA,1228,2271,0
2019,IRL,AUS,0,20,0
2019,IRL,CAN,0,41,0
2019,IRL,USA,0,29,0
2019,IRN,AFG,36,25,0
2019,IRN,ARG,24,8,0
2019,IRN,ARM,68,84,0
2019,IRN,AUS,11866,4124,0
2019,IRN,AUT,6393,2024,0
2019,IRN,AZE,43,7,0
2019,IRN,BEL,1700,207,0
2019,IRN,BLR,6,0,0
2019,IRN,BRA,67,180,0
2019,IRN,BIH,5,121,90
2019,IRN,BGR,85,80,0
2019,IRN,CAN,3846,3370,0
2019,IRN,TCD,5,0,0
2019,IRN,CHN,0,5,0
2019,IRN,CMR,5,0,0
2019,IRN,CRI,5,0,0
2019,IRN,CUB,11,16,0
2019,IRN,CYP,565,587,0
2019,IRN,CZE,6,9,0
2019,IRN,DNK,3240,141,0
2019,IRN,ECU,61,20,0
2019,IRN,EST,5,5,0
2019,IRN,FIN,948,361,0
2019,IRN,FRA,2970,674,0
2019,IRN,GBR,19744,4845,0
2019,IRN,GEO,33,462,0
2019,IRN,DEU,43244,22005,0
2019,IRN,GRC,1916,2768,0
2019,IRN,HRV,29,71,17
2019,IRN,HUN,178,7,0
2019,IRN,ISL,65,17,0
2019,IRN,CIV,6,0,0
2019,IRN,IND,49,56,0
2019,IRN,IDN,323,24,0
2019,IRN,IRL,141,46,0
2019,IRN,IRQ,5041,6051,0
2019,IRN,ISR,6,5,0
2019,IRN,ITA,2094,186,0
2019,IRN,JOR,5,0,0
2019,IRN,JPN,17,0,0
2019,IRN,KOR,61,75,0
2019,IRN,KWT,9,83,0
2019,IRN,LBN,35,43,7
2019,IRN,LIE,7,5,0
2019,IRN,LKA,23,12,0
2019,IRN,LTU,9,5,0
2019,IRN,LUX,163,60,0
2019,IRN,LVA,23,5,0
2019,IRN,MDA,5,0,0
2019,IRN,MEX,39,6,0
2019,IRN,MYS,246,198,0
2019,IRN,MNE,0,48,0
2019,IRN,MLT,31,7,0
2019,IRN,NPL,5,5,0
2019,IRN,NLD,4783,2490,0
2019,IRN,NOR,1810,171,0
2019,IRN,NRU,345,209,0
2019,IRN,NZL,129,34,0
2019,IRN,PAK,40,21,0
2019,IRN,PAN,5,0,0
2019,IRN,PER,6,5,0
2019,IRN,PHL,68,14,0
2019,IRN,PNG,100,112,0
2019,IRN,POL,54,31,0
2019,IRN,PRT,41,23,0
2019,IRN,ROU,116,60,0
2019,IRN,RUS,5,0,0
2019,IRN,ESP,87,230,0
2019,IRN,SRB,12,59,291
2019,IRN,SVK,31,0,0
2019,IRN,SVN,66,33,0
2019,IRN,SWE,7408,2441,0
2019,IRN,CHE,1800,1063,0
2019,IRN,SXM,5,0,0
2019,IRN,SYR,44,5,0
2019,IRN,THA,69,36,0
2019,IRN,TJK,5,0,0
2019,IRN,TUN,5,5,0
2019,IRN,TUR,548,27029,0
2019,IRN,ARE,7,10,0
2019,IRN,UKR,73,53,0
2019,IRN,USA,5824,2816,0
2019,IRN,YEM,5,0,0
2019,IRQ,ALB,8,0,22
2019,IRQ,DZA,12,5,0
2019,IRQ,EGY,4426,2345,0
2019,IRQ,ARG,22,0,0
2019,IRQ,ARM,1087,0,0
2019,IRQ,AUS,4946,1183,0
2019,IRQ,AUT,8568,4733,0
2019,IRQ,AZE,5,6,0
2019,IRQ,BHR,242,48,0
2019,IRQ,BEL,5602,879,0
2019,IRQ,BLR,12,0,0
2019,IRQ,BOL,16,0,0
2019,IRQ,BRA,302,412,0
2019,IRQ,BIH,0,205,228
2019,IRQ,BGR,1300,82,0
2019,IRQ,CAN,5,580,0
2019,IRQ,CHN,20,0,0
2019,IRQ,CHL,0,14,0
2019,IRQ,COL,9,5,0
2019,IRQ,CRI,5,0,0
2019,IRQ,CUB,0,6,0
2019,IRQ,CYP,919,357,0
